date,hour,metric,value
2023-05-01,19,Avg. AIL,9520
2023-05-01,20,Avg. AIL,9555
2023-05-01,21,Avg. AIL,9216
2023-05-01,22,Avg. AIL,8806
2023-05-01,23,Avg. AIL,8625
2023-05-02,0,Avg. AIL,8556
2023-05-02,1,Avg. AIL,8474
2023-05-02,2,Avg. AIL,8404
2023-05-02,3,Avg. AIL,8452
2023-05-02,4,Avg. AIL,8617
2023-05-02,5,Avg. AIL,8839
2023-05-02,6,Avg. AIL,9070
2023-05-02,7,Avg. AIL,9294
2023-05-02,8,Avg. AIL,9435
2023-05-02,9,Avg. AIL,9601
2023-05-02,10,Avg. AIL,9571
2023-05-02,11,Avg. AIL,9601
2023-05-02,12,Avg. AIL,9673
2023-05-02,13,Avg. AIL,9698
2023-05-02,14,Avg. AIL,9733
2023-05-02,15,Avg. AIL,9832
2023-05-02,16,Avg. AIL,9847
2023-05-02,17,Avg. AIL,9686
2023-05-02,18,Avg. AIL,9534
2023-05-02,19,Avg. AIL,9403
2023-05-02,20,Avg. AIL,9307
2023-05-02,21,Avg. AIL,8948
2023-05-02,22,Avg. AIL,8582
2023-05-02,23,Avg. AIL,8341
2023-05-03,0,Avg. AIL,8325
2023-05-03,1,Avg. AIL,8353
2023-05-03,2,Avg. AIL,8307
2023-05-03,3,Avg. AIL,8334
2023-05-03,4,Avg. AIL,8406
2023-05-03,5,Avg. AIL,8662
2023-05-03,6,Avg. AIL,9095
2023-05-03,7,Avg. AIL,9409
2023-05-03,8,Avg. AIL,9585
2023-05-03,9,Avg. AIL,9612
2023-05-03,10,Avg. AIL,9690
2023-05-03,11,Avg. AIL,9759
2023-05-03,12,Avg. AIL,9861
2023-05-03,13,Avg. AIL,9911
2023-05-03,14,Avg. AIL,9967
2023-05-03,15,Avg. AIL,10027
2023-05-03,16,Avg. AIL,9971
2023-05-03,17,Avg. AIL,9710
2023-05-03,18,Avg. AIL,9551
2023-05-03,19,Avg. AIL,9399
2023-05-03,20,Avg. AIL,9353
2023-05-03,21,Avg. AIL,9206
2023-05-03,22,Avg. AIL,8910
2023-05-03,23,Avg. AIL,8656
2023-05-04,0,Avg. AIL,8500
2023-05-04,1,Avg. AIL,8399
2023-05-04,2,Avg. AIL,8375
2023-05-04,3,Avg. AIL,8401
2023-05-04,4,Avg. AIL,8521
2023-05-04,5,Avg. AIL,8791
2023-05-04,6,Avg. AIL,9220
2023-05-04,7,Avg. AIL,9505
2023-05-04,8,Avg. AIL,9684
2023-05-04,9,Avg. AIL,9883
2023-05-04,10,Avg. AIL,10014
2023-05-04,11,Avg. AIL,10037
2023-05-04,12,Avg. AIL,10084
2023-05-04,13,Avg. AIL,10131
2023-05-04,14,Avg. AIL,10216
2023-05-04,15,Avg. AIL,10202
2023-05-04,16,Avg. AIL,10201
2023-05-04,17,Avg. AIL,10039
2023-05-04,18,Avg. AIL,9956
2023-05-04,19,Avg. AIL,9769
2023-05-04,20,Avg. AIL,9677
2023-05-04,21,Avg. AIL,9371
2023-05-04,22,Avg. AIL,9051
2023-05-04,23,Avg. AIL,8722
2023-05-05,0,Avg. AIL,8545
2023-05-05,1,Avg. AIL,8442
2023-05-05,2,Avg. AIL,8396
2023-05-05,3,Avg. AIL,8394
2023-05-05,4,Avg. AIL,8431
2023-05-05,5,Avg. AIL,8606
2023-05-05,6,Avg. AIL,9029
2023-05-05,7,Avg. AIL,9383
2023-05-05,8,Avg. AIL,9604
2023-05-05,9,Avg. AIL,9798
2023-05-05,10,Avg. AIL,9904
2023-05-05,11,Avg. AIL,9943
2023-05-05,12,Avg. AIL,9978
2023-05-05,13,Avg. AIL,10043
2023-05-05,14,Avg. AIL,10060
2023-05-05,15,Avg. AIL,9974
2023-05-05,16,Avg. AIL,9957
2023-05-05,17,Avg. AIL,9843
2023-05-05,18,Avg. AIL,9636
2023-05-05,19,Avg. AIL,9446
2023-05-05,20,Avg. AIL,9406
2023-05-05,21,Avg. AIL,9178
2023-05-05,22,Avg. AIL,8859
2023-05-05,23,Avg. AIL,8547
2023-05-06,0,Avg. AIL,8351
2023-05-06,1,Avg. AIL,8241
2023-05-06,2,Avg. AIL,8175
2023-05-06,3,Avg. AIL,8172
2023-05-06,4,Avg. AIL,8211
2023-05-06,5,Avg. AIL,8179
2023-05-06,6,Avg. AIL,8324
2023-05-06,7,Avg. AIL,8584
2023-05-06,8,Avg. AIL,8799
2023-05-06,9,Avg. AIL,8985
2023-05-06,10,Avg. AIL,8999
2023-05-06,11,Avg. AIL,9117
2023-05-06,12,Avg. AIL,9136
2023-05-06,13,Avg. AIL,9124
2023-05-06,14,Avg. AIL,9100
2023-05-06,15,Avg. AIL,9096
2023-05-06,16,Avg. AIL,9138
2023-05-06,17,Avg. AIL,9064
2023-05-06,18,Avg. AIL,8940
2023-05-06,19,Avg. AIL,8876
2023-05-06,20,Avg. AIL,8884
2023-05-06,21,Avg. AIL,8735
2023-05-06,22,Avg. AIL,8481
2023-05-06,23,Avg. AIL,8264
2023-05-07,0,Avg. AIL,8086
2023-05-07,1,Avg. AIL,8049
2023-05-07,2,Avg. AIL,8031
2023-05-07,3,Avg. AIL,8023
2023-05-07,4,Avg. AIL,8029
2023-05-07,5,Avg. AIL,8067
2023-05-07,6,Avg. AIL,8259
2023-05-07,7,Avg. AIL,8432
2023-05-07,8,Avg. AIL,8671
2023-05-07,9,Avg. AIL,8853
2023-05-07,10,Avg. AIL,8915
2023-05-07,11,Avg. AIL,8954
2023-05-07,12,Avg. AIL,8918
2023-05-07,13,Avg. AIL,8879
2023-05-07,14,Avg. AIL,8881
2023-05-07,15,Avg. AIL,8991
2023-05-07,16,Avg. AIL,9092
2023-05-07,17,Avg. AIL,9030
2023-05-07,18,Avg. AIL,8949
2023-05-07,19,Avg. AIL,8966
2023-05-07,20,Avg. AIL,9003
2023-05-07,21,Avg. AIL,8796
2023-05-07,22,Avg. AIL,8543
2023-05-07,23,Avg. AIL,8379
2023-05-08,0,Avg. AIL,8267
2023-05-08,1,Avg. AIL,8212
2023-05-08,2,Avg. AIL,8188
2023-05-08,3,Avg. AIL,8159
2023-05-08,4,Avg. AIL,8330
2023-05-08,5,Avg. AIL,8603
2023-05-08,6,Avg. AIL,9008
2023-05-08,7,Avg. AIL,9251
2023-05-08,8,Avg. AIL,9411
2023-05-08,9,Avg. AIL,9525
2023-05-08,10,Avg. AIL,9561
2023-05-08,11,Avg. AIL,9571
2023-05-08,12,Avg. AIL,9607
2023-05-08,13,Avg. AIL,9566
2023-05-08,14,Avg. AIL,9648
2023-05-08,15,Avg. AIL,9658
2023-05-08,16,Avg. AIL,9673
2023-05-08,17,Avg. AIL,9411
2023-05-08,18,Avg. AIL,9163
2023-05-08,19,Avg. AIL,9087
2023-05-08,20,Avg. AIL,9056
2023-05-08,21,Avg. AIL,8800
2023-05-08,22,Avg. AIL,8647
2023-05-08,23,Avg. AIL,8450
2023-05-09,0,Avg. AIL,8231
2023-05-09,1,Avg. AIL,8222
2023-05-09,2,Avg. AIL,8274
2023-05-09,3,Avg. AIL,8185
2023-05-09,4,Avg. AIL,8262
2023-05-09,5,Avg. AIL,8444
2023-05-09,6,Avg. AIL,8820
2023-05-09,7,Avg. AIL,9084
2023-05-09,8,Avg. AIL,9230
2023-05-09,9,Avg. AIL,9339
2023-05-09,10,Avg. AIL,9261
2023-05-09,11,Avg. AIL,9233
2023-05-09,12,Avg. AIL,9319
2023-05-09,13,Avg. AIL,9325
2023-05-09,14,Avg. AIL,9513
2023-05-09,15,Avg. AIL,9599
2023-05-09,16,Avg. AIL,9417
2023-05-09,17,Avg. AIL,9336
2023-05-09,18,Avg. AIL,9198
2023-05-09,19,Avg. AIL,9057
2023-05-09,20,Avg. AIL,8991
2023-05-09,21,Avg. AIL,8799
2023-05-09,22,Avg. AIL,8641
2023-05-09,23,Avg. AIL,8441
2023-05-10,0,Avg. AIL,8395
2023-05-10,1,Avg. AIL,8303
2023-05-10,2,Avg. AIL,8300
2023-05-10,3,Avg. AIL,8393
2023-05-10,4,Avg. AIL,8409
2023-05-10,5,Avg. AIL,8655
2023-05-10,6,Avg. AIL,9094
2023-05-10,7,Avg. AIL,9392
2023-05-10,8,Avg. AIL,9508
2023-05-10,9,Avg. AIL,9579
2023-05-10,10,Avg. AIL,9639
2023-05-10,11,Avg. AIL,9584
2023-05-10,12,Avg. AIL,9488
2023-05-10,13,Avg. AIL,9465
2023-05-10,14,Avg. AIL,9575
2023-05-10,15,Avg. AIL,9615
2023-05-10,16,Avg. AIL,9539
2023-05-10,17,Avg. AIL,9350
2023-05-10,18,Avg. AIL,9246
2023-05-10,19,Avg. AIL,9125
2023-05-10,20,Avg. AIL,9105
2023-05-10,21,Avg. AIL,8919
2023-05-10,22,Avg. AIL,8615
2023-05-10,23,Avg. AIL,8426
2023-05-11,0,Avg. AIL,8371
2023-05-11,1,Avg. AIL,8345
2023-05-11,2,Avg. AIL,8330
2023-05-11,3,Avg. AIL,8378
2023-05-11,4,Avg. AIL,8468
2023-05-11,5,Avg. AIL,8617
2023-05-11,6,Avg. AIL,8937
2023-05-11,7,Avg. AIL,9275
2023-05-11,8,Avg. AIL,9286
2023-05-11,9,Avg. AIL,9381
2023-05-11,10,Avg. AIL,9470
2023-05-11,11,Avg. AIL,9468
2023-05-11,12,Avg. AIL,9530
2023-05-11,13,Avg. AIL,9625
2023-05-11,14,Avg. AIL,9769
2023-05-11,15,Avg. AIL,9701
2023-05-11,16,Avg. AIL,9777
2023-05-11,17,Avg. AIL,9627
2023-05-11,18,Avg. AIL,9325
2023-05-11,19,Avg. AIL,9108
2023-05-11,20,Avg. AIL,9104
2023-05-11,21,Avg. AIL,8907
2023-05-11,22,Avg. AIL,8668
2023-05-11,23,Avg. AIL,8468
2023-05-12,0,Avg. AIL,8360
2023-05-12,1,Avg. AIL,8353
2023-05-12,2,Avg. AIL,8399
2023-05-12,3,Avg. AIL,8401
2023-05-12,4,Avg. AIL,8512
2023-05-12,5,Avg. AIL,8743
2023-05-12,6,Avg. AIL,9097
2023-05-12,7,Avg. AIL,9350
2023-05-12,8,Avg. AIL,9563
2023-05-12,9,Avg. AIL,9701
2023-05-12,10,Avg. AIL,9782
2023-05-12,11,Avg. AIL,9813
2023-05-12,12,Avg. AIL,9711
2023-05-12,13,Avg. AIL,9651
2023-05-12,14,Avg. AIL,9750
2023-05-12,15,Avg. AIL,9824
2023-05-12,16,Avg. AIL,9829
2023-05-12,17,Avg. AIL,9726
2023-05-12,18,Avg. AIL,9551
2023-05-12,19,Avg. AIL,9298
2023-05-12,20,Avg. AIL,9163
2023-05-12,21,Avg. AIL,9079
2023-05-12,22,Avg. AIL,8888
2023-05-12,23,Avg. AIL,8683
2023-05-13,0,Avg. AIL,8491
2023-05-13,1,Avg. AIL,8333
2023-05-13,2,Avg. AIL,8294
2023-05-13,3,Avg. AIL,8290
2023-05-13,4,Avg. AIL,8277
2023-05-13,5,Avg. AIL,8309
2023-05-13,6,Avg. AIL,8524
2023-05-13,7,Avg. AIL,8810
2023-05-13,8,Avg. AIL,9060
2023-05-13,9,Avg. AIL,9285
2023-05-13,10,Avg. AIL,9351
2023-05-13,11,Avg. AIL,9454
2023-05-13,12,Avg. AIL,9513
2023-05-13,13,Avg. AIL,9531
2023-05-13,14,Avg. AIL,9607
2023-05-13,15,Avg. AIL,9599
2023-05-13,16,Avg. AIL,9591
2023-05-13,17,Avg. AIL,9485
2023-05-13,18,Avg. AIL,9455
2023-05-13,19,Avg. AIL,9322
2023-05-13,20,Avg. AIL,9348
2023-05-13,21,Avg. AIL,9235
2023-05-13,22,Avg. AIL,8968
2023-05-13,23,Avg. AIL,8638
2023-05-14,0,Avg. AIL,8483
2023-05-14,1,Avg. AIL,8323
2023-05-14,2,Avg. AIL,8237
2023-05-14,3,Avg. AIL,8198
2023-05-14,4,Avg. AIL,8160
2023-05-14,5,Avg. AIL,8181
2023-05-14,6,Avg. AIL,8367
2023-05-14,7,Avg. AIL,8666
2023-05-14,8,Avg. AIL,8936
2023-05-14,9,Avg. AIL,9179
2023-05-14,10,Avg. AIL,9287
2023-05-14,11,Avg. AIL,9317
2023-05-14,12,Avg. AIL,9426
2023-05-14,13,Avg. AIL,9495
2023-05-14,14,Avg. AIL,9513
2023-05-14,15,Avg. AIL,9574
2023-05-14,16,Avg. AIL,9631
2023-05-14,17,Avg. AIL,9609
2023-05-14,18,Avg. AIL,9576
2023-05-14,19,Avg. AIL,9444
2023-05-14,20,Avg. AIL,9430
2023-05-14,21,Avg. AIL,9258
2023-05-14,22,Avg. AIL,8859
2023-05-14,23,Avg. AIL,8614
2023-05-15,0,Avg. AIL,8404
2023-05-15,1,Avg. AIL,8312
2023-05-15,2,Avg. AIL,8278
2023-05-15,3,Avg. AIL,8283
2023-05-15,4,Avg. AIL,8326
2023-05-15,5,Avg. AIL,8636
2023-05-15,6,Avg. AIL,9086
2023-05-15,7,Avg. AIL,9407
2023-05-15,8,Avg. AIL,9687
2023-05-15,9,Avg. AIL,9882
2023-05-15,10,Avg. AIL,9962
2023-05-15,11,Avg. AIL,9968
2023-05-15,12,Avg. AIL,10174
2023-05-15,13,Avg. AIL,10248
2023-05-15,14,Avg. AIL,10252
2023-05-15,15,Avg. AIL,10242
2023-05-15,16,Avg. AIL,10344
2023-05-15,17,Avg. AIL,10196
2023-05-15,18,Avg. AIL,10042
2023-05-15,19,Avg. AIL,9808
2023-05-15,20,Avg. AIL,9592
2023-05-15,21,Avg. AIL,9347
2023-05-15,22,Avg. AIL,9013
2023-05-15,23,Avg. AIL,8767
2023-05-16,0,Avg. AIL,8599
2023-05-16,1,Avg. AIL,8448
2023-05-16,2,Avg. AIL,8306
2023-05-16,3,Avg. AIL,8323
2023-05-16,4,Avg. AIL,8359
2023-05-16,5,Avg. AIL,8715
2023-05-16,6,Avg. AIL,9131
2023-05-16,7,Avg. AIL,9309
2023-05-16,8,Avg. AIL,9449
2023-05-16,9,Avg. AIL,9601
2023-05-16,10,Avg. AIL,9677
2023-05-16,11,Avg. AIL,9700
2023-05-16,12,Avg. AIL,9697
2023-05-16,13,Avg. AIL,9681
2023-05-16,14,Avg. AIL,9699
2023-05-16,15,Avg. AIL,9725
2023-05-16,16,Avg. AIL,9739
2023-05-16,17,Avg. AIL,9553
2023-05-16,18,Avg. AIL,9324
2023-05-16,19,Avg. AIL,9266
2023-05-16,20,Avg. AIL,9223
2023-05-16,21,Avg. AIL,8982
2023-05-16,22,Avg. AIL,8592
2023-05-16,23,Avg. AIL,8342
2023-05-17,0,Avg. AIL,8165
2023-05-17,1,Avg. AIL,8046
2023-05-17,2,Avg. AIL,8020
2023-05-17,3,Avg. AIL,8103
2023-05-17,4,Avg. AIL,8208
2023-05-17,5,Avg. AIL,8452
2023-05-17,6,Avg. AIL,8804
2023-05-17,7,Avg. AIL,9047
2023-05-17,8,Avg. AIL,9204
2023-05-17,9,Avg. AIL,9320
2023-05-17,10,Avg. AIL,9428
2023-05-17,11,Avg. AIL,9429
2023-05-17,12,Avg. AIL,9500
2023-05-17,13,Avg. AIL,9519
2023-05-17,14,Avg. AIL,9478
2023-05-17,15,Avg. AIL,9516
2023-05-17,16,Avg. AIL,9524
2023-05-17,17,Avg. AIL,9401
2023-05-17,18,Avg. AIL,9241
2023-05-17,19,Avg. AIL,9037
2023-05-17,20,Avg. AIL,8999
2023-05-17,21,Avg. AIL,8870
2023-05-17,22,Avg. AIL,8584
2023-05-17,23,Avg. AIL,8348
2023-05-18,0,Avg. AIL,8214
2023-05-18,1,Avg. AIL,8146
2023-05-18,2,Avg. AIL,8142
2023-05-18,3,Avg. AIL,8195
2023-05-18,4,Avg. AIL,8264
2023-05-18,5,Avg. AIL,8412
2023-05-18,6,Avg. AIL,8801
2023-05-18,7,Avg. AIL,9076
2023-05-18,8,Avg. AIL,9185
2023-05-18,9,Avg. AIL,9223
2023-05-18,10,Avg. AIL,9277
2023-05-18,11,Avg. AIL,9353
2023-05-18,12,Avg. AIL,9389
2023-05-18,13,Avg. AIL,9373
2023-05-18,14,Avg. AIL,9474
2023-05-18,15,Avg. AIL,9589
2023-05-18,16,Avg. AIL,9601
2023-05-18,17,Avg. AIL,9460
2023-05-18,18,Avg. AIL,9389
2023-05-18,19,Avg. AIL,9149
2023-05-18,20,Avg. AIL,9124
2023-05-18,21,Avg. AIL,9039
2023-05-18,22,Avg. AIL,8730
2023-05-18,23,Avg. AIL,8470
2023-05-19,0,Avg. AIL,8291
2023-05-19,1,Avg. AIL,8201
2023-05-19,2,Avg. AIL,8185
2023-05-19,3,Avg. AIL,8193
2023-05-19,4,Avg. AIL,8270
2023-05-19,5,Avg. AIL,8567
2023-05-19,6,Avg. AIL,8986
2023-05-19,7,Avg. AIL,9218
2023-05-19,8,Avg. AIL,9367
2023-05-19,9,Avg. AIL,9542
2023-05-19,10,Avg. AIL,9672
2023-05-19,11,Avg. AIL,9768
2023-05-19,12,Avg. AIL,9879
2023-05-19,13,Avg. AIL,9909
2023-05-19,14,Avg. AIL,9923
2023-05-19,15,Avg. AIL,9955
2023-05-19,16,Avg. AIL,9927
2023-05-19,17,Avg. AIL,9785
2023-05-19,18,Avg. AIL,9638
2023-05-19,19,Avg. AIL,9444
2023-05-19,20,Avg. AIL,9365
2023-05-19,21,Avg. AIL,9201
2023-05-19,22,Avg. AIL,8830
2023-05-19,23,Avg. AIL,8544
2023-05-20,0,Avg. AIL,8379
2023-05-20,1,Avg. AIL,8257
2023-05-20,2,Avg. AIL,8178
2023-05-20,3,Avg. AIL,8156
2023-05-20,4,Avg. AIL,8177
2023-05-20,5,Avg. AIL,8200
2023-05-20,6,Avg. AIL,8360
2023-05-20,7,Avg. AIL,8629
2023-05-20,8,Avg. AIL,8836
2023-05-20,9,Avg. AIL,9005
2023-05-20,10,Avg. AIL,9123
2023-05-20,11,Avg. AIL,9206
2023-05-20,12,Avg. AIL,9259
2023-05-20,13,Avg. AIL,9308
2023-05-20,14,Avg. AIL,9368
2023-05-20,15,Avg. AIL,9393
2023-05-20,16,Avg. AIL,9347
2023-05-20,17,Avg. AIL,9258
2023-05-20,18,Avg. AIL,9248
2023-05-20,19,Avg. AIL,9083
2023-05-20,20,Avg. AIL,9016
2023-05-20,21,Avg. AIL,8955
2023-05-20,22,Avg. AIL,8701
2023-05-20,23,Avg. AIL,8485
2023-05-21,0,Avg. AIL,8278
2023-05-21,1,Avg. AIL,8180
2023-05-21,2,Avg. AIL,8093
2023-05-21,3,Avg. AIL,8051
2023-05-21,4,Avg. AIL,8028
2023-05-21,5,Avg. AIL,8055
2023-05-21,6,Avg. AIL,8199
2023-05-21,7,Avg. AIL,8461
2023-05-21,8,Avg. AIL,8704
2023-05-21,9,Avg. AIL,8930
2023-05-21,10,Avg. AIL,9088
2023-05-21,11,Avg. AIL,9277
2023-05-21,12,Avg. AIL,9416
2023-05-21,13,Avg. AIL,9497
2023-05-21,14,Avg. AIL,9564
2023-05-21,15,Avg. AIL,9652
2023-05-21,16,Avg. AIL,9726
2023-05-21,17,Avg. AIL,9684
2023-05-21,18,Avg. AIL,9598
2023-05-21,19,Avg. AIL,9445
2023-05-21,20,Avg. AIL,9303
2023-05-21,21,Avg. AIL,9155
2023-05-21,22,Avg. AIL,8883
2023-05-21,23,Avg. AIL,8618
2023-05-22,0,Avg. AIL,8409
2023-05-22,1,Avg. AIL,8337
2023-05-22,2,Avg. AIL,8273
2023-05-22,3,Avg. AIL,8241
2023-05-22,4,Avg. AIL,8201
2023-05-22,5,Avg. AIL,8208
2023-05-22,6,Avg. AIL,8385
2023-05-22,7,Avg. AIL,8642
2023-05-22,8,Avg. AIL,8821
2023-05-22,9,Avg. AIL,8995
2023-05-22,10,Avg. AIL,9141
2023-05-22,11,Avg. AIL,9293
2023-05-22,12,Avg. AIL,9484
2023-05-22,13,Avg. AIL,9539
2023-05-22,14,Avg. AIL,9516
2023-05-22,15,Avg. AIL,9605
2023-05-22,16,Avg. AIL,9693
2023-05-22,17,Avg. AIL,9648
2023-05-22,18,Avg. AIL,9462
2023-05-22,19,Avg. AIL,9315
2023-05-22,20,Avg. AIL,9238
2023-05-22,21,Avg. AIL,8998
2023-05-22,22,Avg. AIL,8607
2023-05-22,23,Avg. AIL,8360
2023-05-23,0,Avg. AIL,8287
2023-05-23,1,Avg. AIL,8270
2023-05-23,2,Avg. AIL,8266
2023-05-23,3,Avg. AIL,8291
2023-05-23,4,Avg. AIL,8374
2023-05-23,5,Avg. AIL,8733
2023-05-23,6,Avg. AIL,9180
2023-05-23,7,Avg. AIL,9370
2023-05-23,8,Avg. AIL,9545
2023-05-23,9,Avg. AIL,9720
2023-05-23,10,Avg. AIL,9790
2023-05-23,11,Avg. AIL,9703
2023-05-23,12,Avg. AIL,9716
2023-05-23,13,Avg. AIL,9722
2023-05-23,14,Avg. AIL,9798
2023-05-23,15,Avg. AIL,9923
2023-05-23,16,Avg. AIL,9896
2023-05-23,17,Avg. AIL,9670
2023-05-23,18,Avg. AIL,9456
2023-05-23,19,Avg. AIL,9332
2023-05-23,20,Avg. AIL,9240
2023-05-23,21,Avg. AIL,9073
2023-05-23,22,Avg. AIL,8693
2023-05-23,23,Avg. AIL,8454
2023-05-24,0,Avg. AIL,8224
2023-05-24,1,Avg. AIL,8237
2023-05-24,2,Avg. AIL,8223
2023-05-24,3,Avg. AIL,8268
2023-05-24,4,Avg. AIL,8338
2023-05-24,5,Avg. AIL,8562
2023-05-24,6,Avg. AIL,8841
2023-05-24,7,Avg. AIL,8920
2023-05-24,8,Avg. AIL,9020
2023-05-24,9,Avg. AIL,9142
2023-05-24,10,Avg. AIL,9198
2023-05-24,11,Avg. AIL,9291
2023-05-24,12,Avg. AIL,9448
2023-05-24,13,Avg. AIL,9444
2023-05-24,14,Avg. AIL,9461
2023-05-24,15,Avg. AIL,9438
2023-05-24,16,Avg. AIL,9444
2023-05-24,17,Avg. AIL,9290
2023-05-24,18,Avg. AIL,9209
2023-05-24,19,Avg. AIL,9107
2023-05-24,20,Avg. AIL,8986
2023-05-24,21,Avg. AIL,8834
2023-05-24,22,Avg. AIL,8551
2023-05-24,23,Avg. AIL,8336
2023-05-25,0,Avg. AIL,8293
2023-05-25,1,Avg. AIL,8198
2023-05-25,2,Avg. AIL,8280
2023-05-25,3,Avg. AIL,8271
2023-05-25,4,Avg. AIL,8336
2023-05-25,5,Avg. AIL,8547
2023-05-25,6,Avg. AIL,8980
2023-05-25,7,Avg. AIL,9126
2023-05-25,8,Avg. AIL,9329
2023-05-25,9,Avg. AIL,9428
2023-05-25,10,Avg. AIL,9468
2023-05-25,11,Avg. AIL,9425
2023-05-25,12,Avg. AIL,9336
2023-05-25,13,Avg. AIL,9347
2023-05-25,14,Avg. AIL,9334
2023-05-25,15,Avg. AIL,9370
2023-05-25,16,Avg. AIL,9284
2023-05-25,17,Avg. AIL,9204
2023-05-25,18,Avg. AIL,9077
2023-05-25,19,Avg. AIL,8860
2023-05-25,20,Avg. AIL,8839
2023-05-25,21,Avg. AIL,8693
2023-05-25,22,Avg. AIL,8401
2023-05-25,23,Avg. AIL,8291
2023-05-26,0,Avg. AIL,8243
2023-05-26,1,Avg. AIL,8203
2023-05-26,2,Avg. AIL,8175
2023-05-26,3,Avg. AIL,8165
2023-05-26,4,Avg. AIL,8225
2023-05-26,5,Avg. AIL,8405
2023-05-26,6,Avg. AIL,8722
2023-05-26,7,Avg. AIL,8832
2023-05-26,8,Avg. AIL,9019
2023-05-26,9,Avg. AIL,9235
2023-05-26,10,Avg. AIL,9358
2023-05-26,11,Avg. AIL,9461
2023-05-26,12,Avg. AIL,9529
2023-05-26,13,Avg. AIL,9612
2023-05-26,14,Avg. AIL,9681
2023-05-26,15,Avg. AIL,9699
2023-05-26,16,Avg. AIL,9580
2023-05-26,17,Avg. AIL,9432
2023-05-26,18,Avg. AIL,9210
2023-05-26,19,Avg. AIL,9074
2023-05-26,20,Avg. AIL,8932
2023-05-26,21,Avg. AIL,8831
2023-05-26,22,Avg. AIL,8660
2023-05-26,23,Avg. AIL,8463
2023-05-27,0,Avg. AIL,8296
2023-05-27,1,Avg. AIL,8139
2023-05-27,2,Avg. AIL,8071
2023-05-27,3,Avg. AIL,8046
2023-05-27,4,Avg. AIL,8012
2023-05-27,5,Avg. AIL,8028
2023-05-27,6,Avg. AIL,8290
2023-05-27,7,Avg. AIL,8560
2023-05-27,8,Avg. AIL,8893
2023-05-27,9,Avg. AIL,9141
2023-05-27,10,Avg. AIL,9306
2023-05-27,11,Avg. AIL,9396
2023-05-27,12,Avg. AIL,9456
2023-05-27,13,Avg. AIL,9478
2023-05-27,14,Avg. AIL,9461
2023-05-27,15,Avg. AIL,9516
2023-05-27,16,Avg. AIL,9533
2023-05-27,17,Avg. AIL,9469
2023-05-27,18,Avg. AIL,9327
2023-05-27,19,Avg. AIL,9184
2023-05-27,20,Avg. AIL,9071
2023-05-27,21,Avg. AIL,9033
2023-05-27,22,Avg. AIL,8736
2023-05-27,23,Avg. AIL,8447
2023-05-28,0,Avg. AIL,8293
2023-05-28,1,Avg. AIL,8155
2023-05-28,2,Avg. AIL,8046
2023-05-28,3,Avg. AIL,7929
2023-05-28,4,Avg. AIL,7873
2023-05-28,5,Avg. AIL,7896
2023-05-28,6,Avg. AIL,8060
2023-05-28,7,Avg. AIL,8336
2023-05-28,8,Avg. AIL,8612
2023-05-28,9,Avg. AIL,8857
2023-05-28,10,Avg. AIL,9031
2023-05-28,11,Avg. AIL,9212
2023-05-28,12,Avg. AIL,9340
2023-05-28,13,Avg. AIL,9379
2023-05-28,14,Avg. AIL,9454
2023-05-28,15,Avg. AIL,9576
2023-05-28,16,Avg. AIL,9597
2023-05-28,17,Avg. AIL,9458
2023-05-28,18,Avg. AIL,9298
2023-05-28,19,Avg. AIL,9244
2023-05-28,20,Avg. AIL,9182
2023-05-28,21,Avg. AIL,8985
2023-05-28,22,Avg. AIL,8617
2023-05-28,23,Avg. AIL,8313
2023-05-29,0,Avg. AIL,8156
2023-05-29,1,Avg. AIL,8063
2023-05-29,2,Avg. AIL,8004
2023-05-29,3,Avg. AIL,8000
2023-05-29,4,Avg. AIL,8114
2023-05-29,5,Avg. AIL,8424
2023-05-29,6,Avg. AIL,8873
2023-05-29,7,Avg. AIL,9220
2023-05-29,8,Avg. AIL,9424
2023-05-29,9,Avg. AIL,9580
2023-05-29,10,Avg. AIL,9726
2023-05-29,11,Avg. AIL,9807
2023-05-29,12,Avg. AIL,9931
2023-05-29,13,Avg. AIL,9943
2023-05-29,14,Avg. AIL,9939
2023-05-29,15,Avg. AIL,10066
2023-05-29,16,Avg. AIL,10126
2023-05-29,17,Avg. AIL,9950
2023-05-29,18,Avg. AIL,9808
2023-05-29,19,Avg. AIL,9658
2023-05-29,20,Avg. AIL,9456
2023-05-29,21,Avg. AIL,9267
2023-05-29,22,Avg. AIL,8832
2023-05-29,23,Avg. AIL,8483
2023-05-30,0,Avg. AIL,8295
2023-05-30,1,Avg. AIL,8174
2023-05-30,2,Avg. AIL,8103
2023-05-30,3,Avg. AIL,8111
2023-05-30,4,Avg. AIL,8175
2023-05-30,5,Avg. AIL,8497
2023-05-30,6,Avg. AIL,8942
2023-05-30,7,Avg. AIL,9193
2023-05-30,8,Avg. AIL,9458
2023-05-30,9,Avg. AIL,9614
2023-05-30,10,Avg. AIL,9709
2023-05-30,11,Avg. AIL,9800
2023-05-30,12,Avg. AIL,9892
2023-05-30,13,Avg. AIL,9942
2023-05-30,14,Avg. AIL,10038
2023-05-30,15,Avg. AIL,10137
2023-05-30,16,Avg. AIL,10082
2023-05-30,17,Avg. AIL,9844
2023-05-30,18,Avg. AIL,9671
2023-05-30,19,Avg. AIL,9505
2023-05-30,20,Avg. AIL,9308
2023-05-30,21,Avg. AIL,9056
