date,hour,metric,price
2021-05-07,2,Avg. Price,33.89
2021-05-07,3,Avg. Price,41.96
2021-05-07,4,Avg. Price,47.74
2021-05-07,5,Avg. Price,44.22
2021-05-07,6,Avg. Price,33.89
2021-05-07,7,Avg. Price,37.75
2021-05-07,8,Avg. Price,44.47
2021-05-07,9,Avg. Price,46.42
2021-05-07,10,Avg. Price,46.32
2021-05-07,11,Avg. Price,49.99
2021-05-07,12,Avg. Price,50.34
2021-05-07,13,Avg. Price,44.48
2021-05-07,14,Avg. Price,44.93
2021-05-07,15,Avg. Price,43.42
2021-05-07,16,Avg. Price,45.93
2021-05-07,17,Avg. Price,45.35
2021-05-07,18,Avg. Price,46.06
2021-05-07,19,Avg. Price,46.16
2021-05-07,20,Avg. Price,46.04
2021-05-07,21,Avg. Price,41.44
2021-05-07,22,Avg. Price,44.78
2021-05-07,23,Avg. Price,43.46
2021-05-08,0,Avg. Price,41.86
2021-05-08,1,Avg. Price,41.6
2021-05-08,2,Avg. Price,43.39
2021-05-08,3,Avg. Price,51.19
2021-05-08,4,Avg. Price,53.15
2021-05-08,5,Avg. Price,55.43
2021-05-08,6,Avg. Price,44.87
2021-05-08,7,Avg. Price,44.66
2021-05-08,8,Avg. Price,50.87
2021-05-08,9,Avg. Price,53.37
2021-05-08,10,Avg. Price,53.29
2021-05-08,11,Avg. Price,53.29
2021-05-08,12,Avg. Price,53.63
2021-05-08,13,Avg. Price,51.01
2021-05-08,14,Avg. Price,53.15
2021-05-08,15,Avg. Price,53.2
2021-05-08,16,Avg. Price,53.2
2021-05-08,17,Avg. Price,51.91
2021-05-08,18,Avg. Price,45.67
2021-05-08,19,Avg. Price,45.67
2021-05-08,20,Avg. Price,48.81
2021-05-08,21,Avg. Price,48.32
2021-05-08,22,Avg. Price,48.32
2021-05-08,23,Avg. Price,48.94
2021-05-09,0,Avg. Price,49
2021-05-09,1,Avg. Price,49
2021-05-09,2,Avg. Price,49
2021-05-09,3,Avg. Price,49
2021-05-09,4,Avg. Price,48.97
2021-05-09,5,Avg. Price,48.73
2021-05-09,6,Avg. Price,44.54
2021-05-09,7,Avg. Price,46.07
2021-05-09,8,Avg. Price,50.33
2021-05-09,9,Avg. Price,57.36
2021-05-09,10,Avg. Price,138.31
2021-05-09,11,Avg. Price,63.99
2021-05-09,12,Avg. Price,57.42
2021-05-09,13,Avg. Price,54.29
2021-05-09,14,Avg. Price,54.29
2021-05-09,15,Avg. Price,57.07
2021-05-09,16,Avg. Price,61.38
2021-05-09,17,Avg. Price,55.06
2021-05-09,18,Avg. Price,53.32
2021-05-09,19,Avg. Price,49.63
2021-05-09,20,Avg. Price,49.95
2021-05-09,21,Avg. Price,51.12
2021-05-09,22,Avg. Price,58.8
2021-05-09,23,Avg. Price,59.94
2021-05-10,0,Avg. Price,53.71
2021-05-10,1,Avg. Price,52.96
2021-05-10,2,Avg. Price,51.23
2021-05-10,3,Avg. Price,47.95
2021-05-10,4,Avg. Price,45.21
2021-05-10,5,Avg. Price,58.05
2021-05-10,6,Avg. Price,53.24
2021-05-10,7,Avg. Price,53.51
2021-05-10,8,Avg. Price,51.71
2021-05-10,9,Avg. Price,51.34
2021-05-10,10,Avg. Price,53.23
2021-05-10,11,Avg. Price,48.54
2021-05-10,12,Avg. Price,48.74
2021-05-10,13,Avg. Price,48.59
2021-05-10,14,Avg. Price,47.9
2021-05-10,15,Avg. Price,48.87
2021-05-10,16,Avg. Price,55.01
2021-05-10,17,Avg. Price,50.54
2021-05-10,18,Avg. Price,56.2
2021-05-10,19,Avg. Price,52.02
2021-05-10,20,Avg. Price,46.74
2021-05-10,21,Avg. Price,42.49
2021-05-10,22,Avg. Price,44.4
2021-05-10,23,Avg. Price,40.54
2021-05-11,0,Avg. Price,45.76
2021-05-11,1,Avg. Price,46.9
2021-05-11,2,Avg. Price,47.86
2021-05-11,3,Avg. Price,47.96
2021-05-11,4,Avg. Price,46.03
2021-05-11,5,Avg. Price,44.3
2021-05-11,6,Avg. Price,42.52
2021-05-11,7,Avg. Price,45.64
2021-05-11,8,Avg. Price,51.74
2021-05-11,9,Avg. Price,58.01
2021-05-11,10,Avg. Price,79.04
2021-05-11,11,Avg. Price,80.54
2021-05-11,12,Avg. Price,80
2021-05-11,13,Avg. Price,59.68
2021-05-11,14,Avg. Price,51.59
2021-05-11,15,Avg. Price,54.96
2021-05-11,16,Avg. Price,108.28
2021-05-11,17,Avg. Price,211.65
2021-05-11,18,Avg. Price,58.56
2021-05-11,19,Avg. Price,65.58
2021-05-11,20,Avg. Price,66.27
2021-05-11,21,Avg. Price,75.83
2021-05-11,22,Avg. Price,278.05
2021-05-11,23,Avg. Price,49.89
2021-05-12,0,Avg. Price,50.89
2021-05-12,1,Avg. Price,46.56
2021-05-12,2,Avg. Price,45.08
2021-05-12,3,Avg. Price,45.55
2021-05-12,4,Avg. Price,48.03
2021-05-12,5,Avg. Price,43.27
2021-05-12,6,Avg. Price,43.01
2021-05-12,7,Avg. Price,47.29
2021-05-12,8,Avg. Price,50.9
2021-05-12,9,Avg. Price,50.9
2021-05-12,10,Avg. Price,198
2021-05-12,11,Avg. Price,79.41
2021-05-12,12,Avg. Price,79.44
2021-05-12,13,Avg. Price,79.02
2021-05-12,14,Avg. Price,67.65
2021-05-12,15,Avg. Price,53.21
2021-05-12,16,Avg. Price,52.71
2021-05-12,17,Avg. Price,47.07
2021-05-12,18,Avg. Price,52.1
2021-05-12,19,Avg. Price,48.15
2021-05-12,20,Avg. Price,42.29
2021-05-12,21,Avg. Price,41.74
2021-05-12,22,Avg. Price,36.36
2021-05-12,23,Avg. Price,31.34
2021-05-13,0,Avg. Price,32.69
2021-05-13,1,Avg. Price,39.43
2021-05-13,2,Avg. Price,40.74
2021-05-13,3,Avg. Price,43.78
2021-05-13,4,Avg. Price,43.65
2021-05-13,5,Avg. Price,46.62
2021-05-13,6,Avg. Price,41.53
2021-05-13,7,Avg. Price,43.68
2021-05-13,8,Avg. Price,67.28
2021-05-13,9,Avg. Price,265.97
2021-05-13,10,Avg. Price,578.8
2021-05-13,11,Avg. Price,542.02
2021-05-13,12,Avg. Price,478.81
2021-05-13,13,Avg. Price,608.36
2021-05-13,14,Avg. Price,203.73
2021-05-13,15,Avg. Price,119.01
2021-05-13,16,Avg. Price,252.04
2021-05-13,17,Avg. Price,472.05
2021-05-13,18,Avg. Price,787.09
2021-05-13,19,Avg. Price,306.24
2021-05-13,20,Avg. Price,241.69
2021-05-13,21,Avg. Price,249.6
2021-05-13,22,Avg. Price,191.8
2021-05-13,23,Avg. Price,43.41
2021-05-14,0,Avg. Price,50.89
2021-05-14,1,Avg. Price,48.61
2021-05-14,2,Avg. Price,47.07
2021-05-14,3,Avg. Price,51.08
2021-05-14,4,Avg. Price,46.85
2021-05-14,5,Avg. Price,74.69
2021-05-14,6,Avg. Price,43.79
2021-05-14,7,Avg. Price,44.76
2021-05-14,8,Avg. Price,50.21
2021-05-14,9,Avg. Price,51.64
2021-05-14,10,Avg. Price,590.86
2021-05-14,11,Avg. Price,737.16
2021-05-14,12,Avg. Price,758.66
2021-05-14,13,Avg. Price,731.16
2021-05-14,14,Avg. Price,326.26
2021-05-14,15,Avg. Price,426.32
2021-05-14,16,Avg. Price,178.72
2021-05-14,17,Avg. Price,363.75
2021-05-14,18,Avg. Price,347.25
2021-05-14,19,Avg. Price,133.1
2021-05-14,20,Avg. Price,61.62
2021-05-14,21,Avg. Price,59.83
2021-05-14,22,Avg. Price,56.06
2021-05-14,23,Avg. Price,52.4
2021-05-15,0,Avg. Price,46.43
2021-05-15,1,Avg. Price,44.5
2021-05-15,2,Avg. Price,43.52
2021-05-15,3,Avg. Price,43.56
2021-05-15,4,Avg. Price,43.74
2021-05-15,5,Avg. Price,45.23
2021-05-15,6,Avg. Price,50.15
2021-05-15,7,Avg. Price,53.6
2021-05-15,8,Avg. Price,52.19
2021-05-15,9,Avg. Price,49.51
2021-05-15,10,Avg. Price,49.51
2021-05-15,11,Avg. Price,52.06
2021-05-15,12,Avg. Price,58.5
2021-05-15,13,Avg. Price,57.83
2021-05-15,14,Avg. Price,54.01
2021-05-15,15,Avg. Price,59.59
2021-05-15,16,Avg. Price,119.01
2021-05-15,17,Avg. Price,528.67
2021-05-15,18,Avg. Price,87.39
2021-05-15,19,Avg. Price,92.14
2021-05-15,20,Avg. Price,335.71
2021-05-15,21,Avg. Price,61.83
2021-05-15,22,Avg. Price,221.58
2021-05-15,23,Avg. Price,55.44
2021-05-16,0,Avg. Price,46.73
2021-05-16,1,Avg. Price,40.52
2021-05-16,2,Avg. Price,39.41
2021-05-16,3,Avg. Price,39.2
2021-05-16,4,Avg. Price,42.79
2021-05-16,5,Avg. Price,42.87
2021-05-16,6,Avg. Price,41.93
2021-05-16,7,Avg. Price,45.95
2021-05-16,8,Avg. Price,54
2021-05-16,9,Avg. Price,59.8
2021-05-16,10,Avg. Price,74.43
2021-05-16,11,Avg. Price,75.01
2021-05-16,12,Avg. Price,110
2021-05-16,13,Avg. Price,110
2021-05-16,14,Avg. Price,110
2021-05-16,15,Avg. Price,167
2021-05-16,16,Avg. Price,456.31
2021-05-16,17,Avg. Price,264.48
2021-05-16,18,Avg. Price,398.22
2021-05-16,19,Avg. Price,71.75
2021-05-16,20,Avg. Price,55.52
2021-05-16,21,Avg. Price,44.62
2021-05-16,22,Avg. Price,47.18
2021-05-16,23,Avg. Price,45.82
2021-05-17,0,Avg. Price,41.92
2021-05-17,1,Avg. Price,38.46
2021-05-17,2,Avg. Price,40.57
2021-05-17,3,Avg. Price,43.42
2021-05-17,4,Avg. Price,41.68
2021-05-17,5,Avg. Price,41.98
2021-05-17,6,Avg. Price,48.11
2021-05-17,7,Avg. Price,69.76
2021-05-17,8,Avg. Price,55.84
2021-05-17,9,Avg. Price,50.49
2021-05-17,10,Avg. Price,59.47
2021-05-17,11,Avg. Price,364.38
2021-05-17,12,Avg. Price,461.95
2021-05-17,13,Avg. Price,139.96
2021-05-17,14,Avg. Price,45.22
2021-05-17,15,Avg. Price,36.75
2021-05-17,16,Avg. Price,34.97
2021-05-17,17,Avg. Price,35.55
2021-05-17,18,Avg. Price,37.15
2021-05-17,19,Avg. Price,37.98
2021-05-17,20,Avg. Price,38.47
2021-05-17,21,Avg. Price,41.41
2021-05-17,22,Avg. Price,37.89
2021-05-17,23,Avg. Price,37.56
2021-05-18,0,Avg. Price,43.36
2021-05-18,1,Avg. Price,44.03
2021-05-18,2,Avg. Price,42.44
2021-05-18,3,Avg. Price,41.89
2021-05-18,4,Avg. Price,43.88
2021-05-18,5,Avg. Price,46.66
2021-05-18,6,Avg. Price,42.37
2021-05-18,7,Avg. Price,52.11
2021-05-18,8,Avg. Price,44.78
2021-05-18,9,Avg. Price,38.77
2021-05-18,10,Avg. Price,37.06
2021-05-18,11,Avg. Price,36.42
2021-05-18,12,Avg. Price,40.29
2021-05-18,13,Avg. Price,39.75
2021-05-18,14,Avg. Price,42.1
2021-05-18,15,Avg. Price,40.47
2021-05-18,16,Avg. Price,44.43
2021-05-18,17,Avg. Price,40.6
2021-05-18,18,Avg. Price,40.56
2021-05-18,19,Avg. Price,45.75
2021-05-18,20,Avg. Price,42.56
2021-05-18,21,Avg. Price,41.04
2021-05-18,22,Avg. Price,37.79
2021-05-18,23,Avg. Price,30.76
2021-05-19,0,Avg. Price,23.68
2021-05-19,1,Avg. Price,27.02
2021-05-19,2,Avg. Price,31.95
2021-05-19,3,Avg. Price,38.7
2021-05-19,4,Avg. Price,43.09
2021-05-19,5,Avg. Price,50.53
2021-05-19,6,Avg. Price,126.81
2021-05-19,7,Avg. Price,56.48
2021-05-19,8,Avg. Price,53.74
2021-05-19,9,Avg. Price,53.74
2021-05-19,10,Avg. Price,49.92
2021-05-19,11,Avg. Price,44.6
2021-05-19,12,Avg. Price,51.13
2021-05-19,13,Avg. Price,49.48
2021-05-19,14,Avg. Price,50.76
2021-05-19,15,Avg. Price,53.74
2021-05-19,16,Avg. Price,54.69
2021-05-19,17,Avg. Price,57.87
2021-05-19,18,Avg. Price,97.52
2021-05-19,19,Avg. Price,72.78
2021-05-19,20,Avg. Price,65.19
2021-05-19,21,Avg. Price,53.09
2021-05-19,22,Avg. Price,43.68
2021-05-19,23,Avg. Price,41.39
2021-05-20,0,Avg. Price,41.69
2021-05-20,1,Avg. Price,43.74
2021-05-20,2,Avg. Price,43.86
2021-05-20,3,Avg. Price,44.28
2021-05-20,4,Avg. Price,54.57
2021-05-20,5,Avg. Price,68.61
2021-05-20,6,Avg. Price,50.35
2021-05-20,7,Avg. Price,62.37
2021-05-20,8,Avg. Price,142.91
2021-05-20,9,Avg. Price,605.39
2021-05-20,10,Avg. Price,605.39
2021-05-20,11,Avg. Price,378.66
2021-05-20,12,Avg. Price,254.62
2021-05-20,13,Avg. Price,83.29
2021-05-20,14,Avg. Price,200.48
2021-05-20,15,Avg. Price,192.65
2021-05-20,16,Avg. Price,293.39
2021-05-20,17,Avg. Price,204.55
2021-05-20,18,Avg. Price,90.32
2021-05-20,19,Avg. Price,71.53
2021-05-20,20,Avg. Price,80.48
2021-05-20,21,Avg. Price,51.2
2021-05-20,22,Avg. Price,82.46
2021-05-20,23,Avg. Price,126.89
2021-05-21,0,Avg. Price,68.74
2021-05-21,1,Avg. Price,67.28
2021-05-21,2,Avg. Price,67.28
2021-05-21,3,Avg. Price,67.1
2021-05-21,4,Avg. Price,61.83
2021-05-21,5,Avg. Price,48.93
2021-05-21,6,Avg. Price,56.91
2021-05-21,7,Avg. Price,88.9
2021-05-21,8,Avg. Price,89.04
2021-05-21,9,Avg. Price,80.66
2021-05-21,10,Avg. Price,221.93
2021-05-21,11,Avg. Price,198.34
2021-05-21,12,Avg. Price,306.67
2021-05-21,13,Avg. Price,124.64
2021-05-21,14,Avg. Price,62.97
2021-05-21,15,Avg. Price,62.58
2021-05-21,16,Avg. Price,80.46
2021-05-21,17,Avg. Price,76.23
2021-05-21,18,Avg. Price,55
2021-05-21,19,Avg. Price,51.1
2021-05-21,20,Avg. Price,49.78
2021-05-21,21,Avg. Price,51.73
2021-05-21,22,Avg. Price,87.25
2021-05-21,23,Avg. Price,102.42
2021-05-22,0,Avg. Price,53.08
2021-05-22,1,Avg. Price,52.34
2021-05-22,2,Avg. Price,53.16
2021-05-22,3,Avg. Price,52.07
2021-05-22,4,Avg. Price,47.28
2021-05-22,5,Avg. Price,50.61
2021-05-22,6,Avg. Price,46.89
2021-05-22,7,Avg. Price,42.58
2021-05-22,8,Avg. Price,44.88
2021-05-22,9,Avg. Price,49.5
2021-05-22,10,Avg. Price,53.08
2021-05-22,11,Avg. Price,48.47
2021-05-22,12,Avg. Price,46.16
2021-05-22,13,Avg. Price,42.9
2021-05-22,14,Avg. Price,49.42
2021-05-22,15,Avg. Price,57.94
2021-05-22,16,Avg. Price,82.57
2021-05-22,17,Avg. Price,76.23
2021-05-22,18,Avg. Price,62.44
2021-05-22,19,Avg. Price,53.16
2021-05-22,20,Avg. Price,48.63
2021-05-22,21,Avg. Price,42.93
2021-05-22,22,Avg. Price,47.79
2021-05-22,23,Avg. Price,42.52
2021-05-23,0,Avg. Price,44.01
2021-05-23,1,Avg. Price,42.25
2021-05-23,2,Avg. Price,43.18
2021-05-23,3,Avg. Price,51.2
2021-05-23,4,Avg. Price,42.9
2021-05-23,5,Avg. Price,42.72
2021-05-23,6,Avg. Price,37.8
2021-05-23,7,Avg. Price,42.72
2021-05-23,8,Avg. Price,46.8
2021-05-23,9,Avg. Price,45.9
2021-05-23,10,Avg. Price,43.2
2021-05-23,11,Avg. Price,49.83
2021-05-23,12,Avg. Price,53.13
2021-05-23,13,Avg. Price,53.17
2021-05-23,14,Avg. Price,53.1
2021-05-23,15,Avg. Price,62.77
2021-05-23,16,Avg. Price,62.31
2021-05-23,17,Avg. Price,53.73
2021-05-23,18,Avg. Price,53.9
2021-05-23,19,Avg. Price,54.69
2021-05-23,20,Avg. Price,58.83
2021-05-23,21,Avg. Price,60.67
2021-05-23,22,Avg. Price,65.96
2021-05-23,23,Avg. Price,61.32
2021-05-24,0,Avg. Price,53.18
2021-05-24,1,Avg. Price,52.02
2021-05-24,2,Avg. Price,49.04
2021-05-24,3,Avg. Price,51.85
2021-05-24,4,Avg. Price,46.55
2021-05-24,5,Avg. Price,46.35
2021-05-24,6,Avg. Price,46.56
2021-05-24,7,Avg. Price,45
2021-05-24,8,Avg. Price,46.11
2021-05-24,9,Avg. Price,42.51
2021-05-24,10,Avg. Price,42.05
2021-05-24,11,Avg. Price,42.62
2021-05-24,12,Avg. Price,41.8
2021-05-24,13,Avg. Price,41.95
2021-05-24,14,Avg. Price,42.43
2021-05-24,15,Avg. Price,42.26
2021-05-24,16,Avg. Price,46.75
2021-05-24,17,Avg. Price,65.51
2021-05-24,18,Avg. Price,50.58
2021-05-24,19,Avg. Price,53.08
2021-05-24,20,Avg. Price,49.28
2021-05-24,21,Avg. Price,42.7
2021-05-24,22,Avg. Price,44.65
2021-05-24,23,Avg. Price,42.37
2021-05-25,0,Avg. Price,41.43
2021-05-25,1,Avg. Price,42.1
2021-05-25,2,Avg. Price,44.09
2021-05-25,3,Avg. Price,45.62
2021-05-25,4,Avg. Price,44.32
2021-05-25,5,Avg. Price,57.36
2021-05-25,6,Avg. Price,78.99
2021-05-25,7,Avg. Price,60.07
2021-05-25,8,Avg. Price,61.49
2021-05-25,9,Avg. Price,55.77
2021-05-25,10,Avg. Price,56.12
2021-05-25,11,Avg. Price,56.09
2021-05-25,12,Avg. Price,61.76
2021-05-25,13,Avg. Price,108.18
2021-05-25,14,Avg. Price,171.57
2021-05-25,15,Avg. Price,309.09
2021-05-25,16,Avg. Price,253.02
2021-05-25,17,Avg. Price,127.19
2021-05-25,18,Avg. Price,92.44
2021-05-25,19,Avg. Price,55.38
2021-05-25,20,Avg. Price,52.37
2021-05-25,21,Avg. Price,56.02
2021-05-25,22,Avg. Price,54.68
2021-05-25,23,Avg. Price,54.74
2021-05-26,0,Avg. Price,50.77
2021-05-26,1,Avg. Price,50.97
2021-05-26,2,Avg. Price,50.38
2021-05-26,3,Avg. Price,52.82
2021-05-26,4,Avg. Price,47.79
2021-05-26,5,Avg. Price,52.64
2021-05-26,6,Avg. Price,330.04
2021-05-26,7,Avg. Price,509
2021-05-26,8,Avg. Price,276.32
2021-05-26,9,Avg. Price,204.69
2021-05-26,10,Avg. Price,163.14
2021-05-26,11,Avg. Price,183.02
2021-05-26,12,Avg. Price,81.97
2021-05-26,13,Avg. Price,72.12
2021-05-26,14,Avg. Price,102.16
2021-05-26,15,Avg. Price,93.53
2021-05-26,16,Avg. Price,81.55
2021-05-26,17,Avg. Price,44.95
2021-05-26,18,Avg. Price,40.32
2021-05-26,19,Avg. Price,42.06
2021-05-26,20,Avg. Price,42.49
2021-05-26,21,Avg. Price,43.19
2021-05-26,22,Avg. Price,43.15
2021-05-26,23,Avg. Price,41.37
2021-05-27,0,Avg. Price,39.53
2021-05-27,1,Avg. Price,39.5
2021-05-27,2,Avg. Price,39.6
2021-05-27,3,Avg. Price,40.81
2021-05-27,4,Avg. Price,41.69
2021-05-27,5,Avg. Price,42.17
2021-05-27,6,Avg. Price,42.64
2021-05-27,7,Avg. Price,43.85
2021-05-27,8,Avg. Price,43.32
2021-05-27,9,Avg. Price,39.13
2021-05-27,10,Avg. Price,40.34
2021-05-27,11,Avg. Price,43.5
2021-05-27,12,Avg. Price,45.11
2021-05-27,13,Avg. Price,49.23
2021-05-27,14,Avg. Price,44.69
2021-05-27,15,Avg. Price,39.52
2021-05-27,16,Avg. Price,38.89
2021-05-27,17,Avg. Price,38.42
2021-05-27,18,Avg. Price,39.52
2021-05-27,19,Avg. Price,47.31
2021-05-27,20,Avg. Price,43.03
2021-05-27,21,Avg. Price,44.22
2021-05-27,22,Avg. Price,36.54
2021-05-27,23,Avg. Price,38.22
2021-05-28,0,Avg. Price,36.45
2021-05-28,1,Avg. Price,32.33
2021-05-28,2,Avg. Price,36.88
2021-05-28,3,Avg. Price,33.56
2021-05-28,4,Avg. Price,29.76
2021-05-28,5,Avg. Price,36.9
2021-05-28,6,Avg. Price,37.54
2021-05-28,7,Avg. Price,36.29
2021-05-28,8,Avg. Price,34.25
2021-05-28,9,Avg. Price,25.15
2021-05-28,10,Avg. Price,25.79
2021-05-28,11,Avg. Price,27.28
2021-05-28,12,Avg. Price,30.59
2021-05-28,13,Avg. Price,31.16
2021-05-28,14,Avg. Price,37.18
2021-05-28,15,Avg. Price,38.22
2021-05-28,16,Avg. Price,37.23
2021-05-28,17,Avg. Price,33.77
2021-05-28,18,Avg. Price,29.38
2021-05-28,19,Avg. Price,34.69
2021-05-28,20,Avg. Price,41.32
2021-05-28,21,Avg. Price,41.55
2021-05-28,22,Avg. Price,41.44
2021-05-28,23,Avg. Price,41.78
2021-05-29,0,Avg. Price,40.54
2021-05-29,1,Avg. Price,34.48
2021-05-29,2,Avg. Price,32.89
2021-05-29,3,Avg. Price,33.28
2021-05-29,4,Avg. Price,30.73
2021-05-29,5,Avg. Price,31.49
2021-05-29,6,Avg. Price,37.83
2021-05-29,7,Avg. Price,39.77
2021-05-29,8,Avg. Price,41.14
2021-05-29,9,Avg. Price,41.69
2021-05-29,10,Avg. Price,41.94
2021-05-29,11,Avg. Price,42.06
2021-05-29,12,Avg. Price,41.92
2021-05-29,13,Avg. Price,41.32
2021-05-29,14,Avg. Price,41.68
2021-05-29,15,Avg. Price,42.45
2021-05-29,16,Avg. Price,43.57
2021-05-29,17,Avg. Price,43.36
2021-05-29,18,Avg. Price,45.06
2021-05-29,19,Avg. Price,46.8
2021-05-29,20,Avg. Price,43.88
2021-05-29,21,Avg. Price,51.26
2021-05-29,22,Avg. Price,46.02
2021-05-29,23,Avg. Price,44.26
2021-05-30,0,Avg. Price,42.77
2021-05-30,1,Avg. Price,40.53
2021-05-30,2,Avg. Price,39.5
2021-05-30,3,Avg. Price,39.11
2021-05-30,4,Avg. Price,38.86
2021-05-30,5,Avg. Price,39.2
2021-05-30,6,Avg. Price,39.87
2021-05-30,7,Avg. Price,40.11
2021-05-30,8,Avg. Price,42.22
2021-05-30,9,Avg. Price,42.08
2021-05-30,10,Avg. Price,42.99
2021-05-30,11,Avg. Price,43.15
2021-05-30,12,Avg. Price,44.44
2021-05-30,13,Avg. Price,42.77
2021-05-30,14,Avg. Price,43.52
2021-05-30,15,Avg. Price,46.32
2021-05-30,16,Avg. Price,55.02
2021-05-30,17,Avg. Price,58.55
2021-05-30,18,Avg. Price,60.66
2021-05-30,19,Avg. Price,55.26
2021-05-30,20,Avg. Price,43.34
2021-05-30,21,Avg. Price,41.7
2021-05-30,22,Avg. Price,39.95
2021-05-30,23,Avg. Price,40.16
2021-05-31,0,Avg. Price,40.05
2021-05-31,1,Avg. Price,38.9
2021-05-31,2,Avg. Price,38.49
2021-05-31,3,Avg. Price,38.42
2021-05-31,4,Avg. Price,37.68
2021-05-31,5,Avg. Price,38.32
2021-05-31,6,Avg. Price,40.07
2021-05-31,7,Avg. Price,50.98
2021-05-31,8,Avg. Price,59.83
2021-05-31,9,Avg. Price,83.52
2021-05-31,10,Avg. Price,57.89
2021-05-31,11,Avg. Price,57.32
2021-05-31,12,Avg. Price,76.38
2021-05-31,13,Avg. Price,492.09
2021-05-31,14,Avg. Price,598.77
2021-05-31,15,Avg. Price,589.63
2021-05-31,16,Avg. Price,558.94
2021-05-31,17,Avg. Price,544.19
2021-05-31,18,Avg. Price,389.54
2021-05-31,19,Avg. Price,163.22
2021-05-31,20,Avg. Price,111.2
2021-05-31,21,Avg. Price,147.62
2021-05-31,22,Avg. Price,108
2021-05-31,23,Avg. Price,42.55
2021-06-01,0,Avg. Price,41.62
2021-06-01,1,Avg. Price,38.29
2021-06-01,2,Avg. Price,34.67
2021-06-01,3,Avg. Price,32.5
2021-06-01,4,Avg. Price,33.91
2021-06-01,5,Avg. Price,41.8
2021-06-01,6,Avg. Price,38.87
2021-06-01,7,Avg. Price,45.25
2021-06-01,8,Avg. Price,53.55
2021-06-01,9,Avg. Price,315.66
2021-06-01,10,Avg. Price,595.59
2021-06-01,11,Avg. Price,789.62
2021-06-01,12,Avg. Price,798.53
2021-06-01,13,Avg. Price,789.98
2021-06-01,14,Avg. Price,898.28
2021-06-01,15,Avg. Price,900.66
2021-06-01,16,Avg. Price,900
2021-06-01,17,Avg. Price,797.62
2021-06-01,18,Avg. Price,778.8
2021-06-01,19,Avg. Price,777.34
2021-06-01,20,Avg. Price,518.56
2021-06-01,21,Avg. Price,318.47
2021-06-01,22,Avg. Price,191.61
2021-06-01,23,Avg. Price,54.22
2021-06-02,0,Avg. Price,53.9
2021-06-02,1,Avg. Price,48.36
2021-06-02,2,Avg. Price,41.08
2021-06-02,3,Avg. Price,41.08
2021-06-02,4,Avg. Price,41.08
2021-06-02,5,Avg. Price,53.13
2021-06-02,6,Avg. Price,56.05
2021-06-02,7,Avg. Price,123.64
2021-06-02,8,Avg. Price,234.56
2021-06-02,9,Avg. Price,577.92
2021-06-02,10,Avg. Price,820.9
2021-06-02,11,Avg. Price,837.55
2021-06-02,12,Avg. Price,838.5
2021-06-02,13,Avg. Price,847.65
2021-06-02,14,Avg. Price,840.71
2021-06-02,15,Avg. Price,859.64
2021-06-02,16,Avg. Price,999.51
2021-06-02,17,Avg. Price,999.97
2021-06-02,18,Avg. Price,994
2021-06-02,19,Avg. Price,915.72
2021-06-02,20,Avg. Price,437.12
2021-06-02,21,Avg. Price,193.76
2021-06-02,22,Avg. Price,250.63
2021-06-02,23,Avg. Price,42.39
2021-06-03,0,Avg. Price,33.45
2021-06-03,1,Avg. Price,33.1
2021-06-03,2,Avg. Price,33.07
2021-06-03,3,Avg. Price,31.49
2021-06-03,4,Avg. Price,32.78
2021-06-03,5,Avg. Price,36.53
2021-06-03,6,Avg. Price,46.68
2021-06-03,7,Avg. Price,59.27
2021-06-03,8,Avg. Price,73.93
2021-06-03,9,Avg. Price,129.01
2021-06-03,10,Avg. Price,109.94
2021-06-03,11,Avg. Price,63.92
2021-06-03,12,Avg. Price,53.91
2021-06-03,13,Avg. Price,57.4
2021-06-03,14,Avg. Price,149.26
2021-06-03,15,Avg. Price,196.33
2021-06-03,16,Avg. Price,334.5
2021-06-03,17,Avg. Price,200.7
2021-06-03,18,Avg. Price,190.62
2021-06-03,19,Avg. Price,106.85
2021-06-03,20,Avg. Price,79.93
2021-06-03,21,Avg. Price,120.65
2021-06-03,22,Avg. Price,66.59
2021-06-03,23,Avg. Price,54.26
2021-06-04,0,Avg. Price,54.52
2021-06-04,1,Avg. Price,53.7
2021-06-04,2,Avg. Price,50.16
2021-06-04,3,Avg. Price,52.98
2021-06-04,4,Avg. Price,57.96
2021-06-04,5,Avg. Price,130.33
2021-06-04,6,Avg. Price,347.08
2021-06-04,7,Avg. Price,463.73
2021-06-04,8,Avg. Price,729.57
2021-06-04,9,Avg. Price,746.72
2021-06-04,10,Avg. Price,622.03
2021-06-04,11,Avg. Price,543.95
2021-06-04,12,Avg. Price,535.03
2021-06-04,13,Avg. Price,172.18
2021-06-04,14,Avg. Price,75.3
2021-06-04,15,Avg. Price,232.77
2021-06-04,16,Avg. Price,94.8
2021-06-04,17,Avg. Price,128.9
2021-06-04,18,Avg. Price,98.64
2021-06-04,19,Avg. Price,66.62
2021-06-04,20,Avg. Price,46.17
2021-06-04,21,Avg. Price,49.61
2021-06-04,22,Avg. Price,60.59
2021-06-04,23,Avg. Price,45.41
2021-06-05,0,Avg. Price,31.66
2021-06-05,1,Avg. Price,29.09
2021-06-05,2,Avg. Price,32.01
2021-06-05,3,Avg. Price,29.6
2021-06-05,4,Avg. Price,25.27
2021-06-05,5,Avg. Price,26.03
2021-06-05,6,Avg. Price,25.55
